"age","annual_income","credit_score","city","has_lyft","Y"
21,38.982,734,"Redmond",1,1
67,49.891,543,"Kirkland",0,0
26,52.97,730,"Redmond",1,0
32,58.875,582,"Kirkland",0,0
66,71.945,655,"Redmond",1,0
45,44.038,663,"Bellevue",1,1
58,70.666,601,"Kirkland",1,1
42,43.577,626,"Kirkland",1,1
63,47.585,549,"Bellevue",1,0
54,135.347,463,"Redmond",0,0
47,61.183,729,"Redmond",1,0
26,61.873,568,"Kirkland",1,0
19,80.771,508,"Bellevue",1,1
26,40.176,468,"Redmond",1,0
37,56.275,637,"Redmond",0,0
20,85.463,799,"Bellevue",1,1
46,63.922,587,"Redmond",1,0
53,50.167,583,"Redmond",1,0
42,141.41,561,"Redmond",1,1
27,82.922,656,"Kirkland",0,1
31,98.906,586,"Redmond",0,1
33,35.393,594,"Kirkland",1,1
65,47.953,569,"Redmond",0,0
51,78.665,503,"Redmond",0,1
44,83.462,568,"Kirkland",0,0
37,87.865,684,"Kirkland",1,0
30,128.802,681,"Bellevue",1,1
26,31.434,677,"Kirkland",0,1
34,65.024,646,"Redmond",1,0
38,46.764,460,"Kirkland",0,0
28,69.125,609,"Redmond",1,0
46,108.401,683,"Kirkland",0,1
67,35.6,584,"Bellevue",1,0
43,55.278,674,"Redmond",0,1
48,41.224,593,"Bellevue",1,1
34,86.593,799,"Kirkland",1,0
35,135.176,613,"Bellevue",0,1
18,76.623,676,"Kirkland",0,1
70,42.077,740,"Kirkland",1,0
35,79.945,732,"Kirkland",1,1
31,52.535,799,"Redmond",1,1
59,104.533,647,"Bellevue",1,1
21,58.625,799,"Redmond",0,1
35,90.398,611,"Redmond",1,1
48,58.214,720,"Bellevue",1,1
59,92.413,764,"Kirkland",0,1
36,125.365,597,"Bellevue",0,1
68,40.449,782,"Redmond",0,1
70,96.433,581,"Redmond",1,0
67,53.324,716,"Bellevue",1,1
42,25.289,799,"Bellevue",0,1
58,42.054,563,"Kirkland",1,0
32,33.621,481,"Redmond",0,0
21,137.594,499,"Kirkland",0,0
30,44.918,638,"Redmond",1,0
40,61.918,639,"Bellevue",0,1
20,87.134,557,"Bellevue",1,0
33,70.079,765,"Bellevue",1,1
42,89.126,723,"Redmond",0,0
66,80.561,711,"Kirkland",0,0
28,46.34,691,"Kirkland",0,1
36,35.932,668,"Kirkland",1,0
61,82.299,416,"Kirkland",0,1
67,55.232,696,"Kirkland",0,1
49,73.175,698,"Redmond",0,0
31,36.35,590,"Bellevue",1,0
42,43.225,602,"Kirkland",0,1
29,83.118,582,"Kirkland",1,1
59,50.507,557,"Kirkland",0,0
30,52.545,592,"Redmond",0,1
54,48.06,799,"Kirkland",0,0
63,32.899,655,"Kirkland",0,1
35,86.052,602,"Kirkland",0,1
51,172.022,646,"Redmond",1,1
69,165.39,706,"Redmond",0,1
36,46.903,380,"Kirkland",1,0
40,59.76,679,"Kirkland",0,0
61,72.806,477,"Bellevue",1,1
47,138.802,655,"Bellevue",0,1
46,32.32,741,"Redmond",1,0
28,70.225,609,"Kirkland",0,1
51,49.975,750,"Kirkland",0,0
47,65.282,596,"Bellevue",0,0
37,61.467,749,"Bellevue",1,0
54,63.492,565,"Kirkland",1,0
51,52.875,656,"Bellevue",1,0
52,31.206,742,"Bellevue",1,0
26,30.131,574,"Redmond",1,0
55,54.331,502,"Kirkland",1,0
69,73.062,571,"Redmond",1,0
60,60.018,778,"Kirkland",1,0
34,61.721,593,"Redmond",1,1
68,35.956,671,"Kirkland",0,1
56,63.366,604,"Kirkland",1,0
65,46.586,672,"Redmond",1,1
61,91.601,563,"Redmond",1,0
31,50.364,386,"Bellevue",1,0
28,82.537,630,"Bellevue",0,1
48,125.595,746,"Bellevue",1,0
36,40.289,680,"Kirkland",0,1
19,19.82,579,"Redmond",1,0
55,38.463,799,"Kirkland",0,0
42,49.019,710,"Redmond",1,0
46,68.628,684,"Kirkland",1,0
44,38.195,538,"Redmond",0,0
48,34.692,508,"Kirkland",0,0
50,58.877,553,"Bellevue",1,0
55,26.432,724,"Bellevue",1,0
41,30.12,542,"Bellevue",1,0
35,56.159,760,"Kirkland",0,1
37,46.298,599,"Redmond",0,0
53,56.151,519,"Redmond",1,1
55,40.025,586,"Kirkland",1,1
68,64.049,690,"Redmond",0,1
28,114.062,621,"Redmond",0,1
57,27.193,517,"Redmond",1,0
44,125.989,564,"Redmond",0,1
53,63.538,799,"Bellevue",1,0
65,33.665,579,"Bellevue",0,1
49,46.098,548,"Bellevue",1,0
49,106.981,638,"Kirkland",1,0
65,45.153,656,"Kirkland",1,0
57,133.481,581,"Redmond",1,1
69,53.076,613,"Redmond",1,0
70,61.787,526,"Bellevue",1,0
56,64.167,799,"Redmond",0,1
46,95.455,799,"Redmond",1,0
57,68.06,647,"Kirkland",1,1
60,74.47,407,"Bellevue",0,1
68,45.447,714,"Bellevue",0,0
52,66.709,793,"Kirkland",0,1
34,56.032,723,"Kirkland",1,1
24,33.921,598,"Kirkland",0,0
21,60.992,622,"Kirkland",1,1
37,49.051,531,"Kirkland",0,0
63,36.264,557,"Kirkland",1,0
18,64.289,731,"Redmond",1,0
52,83.047,588,"Kirkland",1,0
29,59.821,789,"Bellevue",1,0
61,98.748,610,"Bellevue",1,0
50,49.198,561,"Kirkland",0,0
57,42.294,552,"Redmond",1,0
67,78.403,668,"Kirkland",1,0
64,30.12,528,"Bellevue",1,0
40,51.196,539,"Redmond",1,1
18,99.659,686,"Bellevue",1,1
65,47.577,686,"Kirkland",0,0
22,54.737,603,"Bellevue",0,1
66,47.137,679,"Bellevue",1,0
33,39.878,799,"Kirkland",1,0
62,112.251,606,"Redmond",1,0
22,37.498,563,"Kirkland",0,0
62,94.457,476,"Kirkland",1,0
66,36.933,651,"Redmond",0,0
57,88.356,610,"Kirkland",1,1
18,87.238,553,"Kirkland",0,0
27,32.111,566,"Redmond",1,1
39,103.543,556,"Bellevue",1,0
69,39.639,567,"Kirkland",1,0
63,38.136,603,"Kirkland",1,0
51,31.515,471,"Redmond",1,0
52,47.285,631,"Kirkland",1,1
31,53.256,623,"Kirkland",0,1
24,52.051,588,"Redmond",1,0
32,27.567,612,"Kirkland",0,0
20,20.765,775,"Redmond",1,0
69,25.468,629,"Kirkland",0,0
30,41.287,680,"Redmond",1,0
54,56.445,685,"Bellevue",1,1
25,42.66,799,"Kirkland",1,0
45,28.344,719,"Redmond",0,1
27,61.189,555,"Redmond",0,1
62,98.449,799,"Bellevue",0,1
68,50.445,644,"Redmond",0,1
29,98.712,568,"Bellevue",1,1
63,65.318,648,"Kirkland",0,0
48,77.438,751,"Kirkland",0,0
40,21.255,784,"Bellevue",0,1
65,77.765,764,"Kirkland",1,0
61,84.627,541,"Kirkland",0,0
64,23.664,463,"Redmond",1,0
36,86.073,445,"Redmond",0,0
32,41.52,606,"Bellevue",1,1
66,31.579,797,"Kirkland",1,0
53,60.263,553,"Redmond",0,1
44,75.061,638,"Bellevue",1,1
26,63.162,714,"Kirkland",1,0
48,50.499,580,"Bellevue",0,1
44,109.873,798,"Redmond",0,1
49,280.399,633,"Redmond",1,1
37,66.97,685,"Kirkland",0,0
55,55.83,478,"Bellevue",1,0
51,73.883,603,"Kirkland",1,1
28,35.601,799,"Bellevue",0,0
27,42.209,464,"Kirkland",0,0
70,147.719,670,"Kirkland",0,1
64,91.252,597,"Kirkland",0,1
50,49.858,717,"Kirkland",1,0
55,51.884,468,"Redmond",0,0
34,144.818,631,"Redmond",1,1
45,38.75,575,"Kirkland",0,1
63,66.732,698,"Redmond",0,1
26,85.974,738,"Bellevue",1,1
59,147.139,621,"Bellevue",1,1
32,85.227,628,"Bellevue",0,1
44,34.56,494,"Bellevue",0,1
33,80.791,533,"Redmond",1,0
25,73.663,639,"Redmond",0,1
59,28.292,560,"Kirkland",1,0
42,46.801,654,"Redmond",1,0
69,21.3,615,"Bellevue",1,0
23,125.656,679,"Redmond",0,1
29,33.446,648,"Bellevue",1,1
46,33.208,606,"Redmond",1,1
59,82.086,571,"Kirkland",0,0
47,26.551,589,"Redmond",1,0
19,19.632,540,"Redmond",1,0
58,37.878,615,"Kirkland",1,0
24,48.484,772,"Bellevue",0,1
62,64.596,577,"Kirkland",1,0
47,40.577,674,"Bellevue",1,0
31,55.477,673,"Bellevue",1,1
31,63.85,472,"Redmond",1,0
69,65.978,590,"Redmond",1,1
45,125.878,767,"Redmond",1,1
48,152.827,754,"Kirkland",1,0
25,57.16,732,"Redmond",0,1
57,96.655,697,"Redmond",1,1
44,39.498,659,"Bellevue",1,0
58,89.284,730,"Kirkland",1,0
51,71.546,783,"Bellevue",0,1
27,160.952,715,"Bellevue",0,1
52,39.823,799,"Kirkland",0,1
28,58.299,569,"Bellevue",0,0
64,33.701,473,"Redmond",1,0
43,40.187,531,"Redmond",1,1
47,94.551,619,"Redmond",1,1
21,33.109,682,"Kirkland",1,0
22,61.062,488,"Bellevue",0,1
68,63.73,705,"Kirkland",0,1
55,80.964,602,"Redmond",0,1
65,50.387,519,"Kirkland",0,0
49,44.822,799,"Kirkland",0,0
67,36.858,738,"Redmond",0,0
50,40.205,502,"Bellevue",1,0
22,58.541,595,"Bellevue",1,0
57,14.481,697,"Kirkland",1,0
34,79.966,722,"Redmond",1,1
51,77.04,541,"Kirkland",0,1
64,35.545,651,"Kirkland",0,0
59,64.68,628,"Bellevue",0,0
40,22.372,616,"Bellevue",1,0
55,79.854,795,"Redmond",1,0
31,74.126,596,"Redmond",1,0
57,110.374,615,"Bellevue",1,0
51,52.465,661,"Bellevue",1,1
34,98.604,537,"Redmond",0,0
51,67.726,660,"Bellevue",0,0
22,119.15,594,"Kirkland",0,1
58,38.26,683,"Kirkland",1,0
36,42.521,623,"Bellevue",0,0
26,74.076,597,"Bellevue",0,1
18,108.737,687,"Bellevue",0,1
33,87.187,580,"Bellevue",0,1
30,47.009,649,"Kirkland",0,0
18,59.639,578,"Redmond",1,0
26,60.411,598,"Kirkland",1,0
26,55.634,553,"Kirkland",0,1
41,95.94,799,"Bellevue",1,1
33,43.462,761,"Bellevue",0,0
60,36.975,532,"Kirkland",0,0
42,48.698,748,"Redmond",0,1
69,68.936,626,"Bellevue",0,0
25,60.982,626,"Kirkland",1,1
24,50.473,795,"Bellevue",1,0
38,35.962,645,"Redmond",1,0
29,58.196,798,"Bellevue",1,1
56,35.744,646,"Bellevue",1,0
27,96.746,519,"Kirkland",0,1
34,52.49,677,"Redmond",1,0
57,29.678,631,"Redmond",0,1
23,117.163,565,"Kirkland",1,0
23,44.874,780,"Bellevue",0,1
46,36.52,722,"Bellevue",1,0
51,52.198,662,"Redmond",1,1
63,80.792,545,"Redmond",1,0
42,43.273,515,"Kirkland",0,0
29,58.204,681,"Bellevue",1,0
28,128.402,628,"Kirkland",0,1
54,45.9,542,"Kirkland",1,0
61,35.814,550,"Kirkland",0,0
27,102.82,616,"Bellevue",0,1
67,37.383,611,"Bellevue",0,0
58,72.249,439,"Redmond",1,0
27,75.907,639,"Redmond",0,1
60,25.799,682,"Kirkland",0,1
44,98.111,598,"Kirkland",0,0
35,93.654,581,"Bellevue",0,1
52,36.953,637,"Redmond",1,1
62,61.357,601,"Redmond",0,0
27,48.276,799,"Redmond",0,1
20,32.028,709,"Bellevue",1,0
30,58.44,688,"Kirkland",0,0
37,81.158,693,"Kirkland",1,0
30,54.624,756,"Kirkland",0,1
34,27.168,620,"Redmond",1,1
51,60.548,532,"Bellevue",0,0
41,61.769,608,"Redmond",1,0
58,20.712,604,"Redmond",0,0
20,61.807,588,"Redmond",1,0
47,78.293,683,"Bellevue",1,0
55,85.373,501,"Redmond",1,0
58,65.362,515,"Bellevue",1,1
49,40.856,682,"Redmond",1,0
45,80.602,619,"Kirkland",0,1
27,61.321,680,"Bellevue",0,0
51,95.085,661,"Kirkland",0,1
28,102.341,751,"Redmond",0,1
62,59.571,593,"Bellevue",0,1
36,104.886,569,"Bellevue",1,0
18,61.142,571,"Bellevue",1,0
28,65.395,799,"Bellevue",0,1
58,76.649,584,"Redmond",0,0
69,61.376,637,"Kirkland",1,0
39,70.503,727,"Bellevue",1,0
58,50.055,799,"Bellevue",1,1
56,41.061,637,"Bellevue",0,1
70,65.452,732,"Bellevue",1,0
42,68.642,762,"Bellevue",1,1
47,70.04,619,"Redmond",1,1
67,32.634,689,"Redmond",1,0
57,84.52,353,"Redmond",1,0
46,123.804,799,"Kirkland",0,0
48,50.171,651,"Bellevue",0,0
56,44.84,597,"Bellevue",1,0
67,15.615,531,"Redmond",1,0
30,61.596,750,"Bellevue",1,0
36,50.531,620,"Kirkland",1,0
63,48.508,697,"Redmond",0,0
33,39.292,588,"Bellevue",1,1
67,153.217,693,"Bellevue",0,1
25,47.982,490,"Bellevue",0,0
50,55.442,678,"Bellevue",0,1
41,124.925,741,"Redmond",0,1
21,78.781,579,"Kirkland",1,0
49,102.563,723,"Bellevue",1,1
46,33.565,620,"Kirkland",1,0
39,18.439,714,"Redmond",1,0
30,79.965,799,"Redmond",0,1
57,33.273,488,"Bellevue",0,1
43,51.985,690,"Kirkland",1,0
27,55.568,790,"Kirkland",0,0
33,40.324,498,"Kirkland",0,0
61,44.814,799,"Bellevue",1,1
56,81.088,674,"Bellevue",1,0
36,54.322,763,"Kirkland",1,1
44,59.147,678,"Kirkland",0,0
69,56.882,449,"Redmond",0,0
63,94.023,608,"Bellevue",0,1
70,213.691,645,"Bellevue",0,1
41,106.37,762,"Redmond",0,1
69,63.645,549,"Bellevue",1,0
26,23.804,748,"Kirkland",0,1
32,47.783,610,"Redmond",1,1
21,216.275,623,"Bellevue",1,1
63,33.814,743,"Kirkland",1,1
48,94.736,581,"Redmond",1,1
25,25.835,716,"Redmond",1,0
63,24.18,593,"Bellevue",1,0
51,24.931,799,"Bellevue",1,1
55,81.647,637,"Redmond",1,0
60,110.959,567,"Bellevue",1,0
69,29.28,799,"Bellevue",1,1
49,31.811,616,"Bellevue",0,0
23,162.974,569,"Bellevue",1,0
39,113.516,691,"Kirkland",0,1
64,74.005,799,"Bellevue",0,1
40,80.314,639,"Redmond",1,1
59,46.852,548,"Kirkland",0,0
34,98.23,583,"Bellevue",0,0
47,55.581,579,"Kirkland",0,1
46,29.891,681,"Redmond",1,0
27,70.812,606,"Bellevue",1,1
43,71.483,723,"Redmond",0,1
61,100.825,515,"Redmond",0,1
53,40.172,799,"Bellevue",0,1
61,116.789,669,"Bellevue",1,0
61,70.007,689,"Kirkland",1,0
60,32.458,676,"Bellevue",0,0
34,58.273,521,"Redmond",0,1
23,35.433,469,"Redmond",1,0
30,81.004,634,"Redmond",1,1
43,124.171,606,"Bellevue",0,1
63,84.055,653,"Bellevue",0,0
22,127.024,770,"Bellevue",1,1
21,201.348,761,"Bellevue",0,1
40,57.667,577,"Kirkland",0,1
26,28.785,680,"Bellevue",1,0
24,94.157,607,"Bellevue",1,0
25,70.314,743,"Kirkland",1,0
32,31.431,621,"Kirkland",1,1
25,72.538,543,"Kirkland",1,0
44,20.181,548,"Kirkland",1,0
53,30.055,746,"Kirkland",0,1
64,128.241,799,"Bellevue",1,1
70,21.195,799,"Bellevue",0,0
69,45.854,720,"Bellevue",0,1
19,38.846,659,"Bellevue",1,1
52,95.097,599,"Kirkland",1,0
46,57.895,713,"Redmond",1,1
45,49.412,531,"Redmond",0,1
35,26.569,612,"Redmond",1,1
41,30.528,637,"Bellevue",1,0
25,70.377,663,"Bellevue",0,1
27,54.891,555,"Redmond",0,1
65,120.254,729,"Redmond",0,0
53,27.635,648,"Bellevue",0,0
67,36.518,634,"Kirkland",0,0
60,136.588,604,"Bellevue",0,1
40,52.274,630,"Bellevue",1,1
31,72.525,730,"Bellevue",0,1
25,79.783,633,"Redmond",0,0
57,37.998,459,"Redmond",1,0
49,54.955,685,"Bellevue",0,1
48,18.151,799,"Kirkland",1,0
25,184.352,764,"Bellevue",0,1
25,69.908,663,"Redmond",0,1
54,38.011,737,"Bellevue",0,1
26,55.814,685,"Redmond",1,1
26,81.54,596,"Redmond",1,1
58,43.016,619,"Kirkland",1,0
58,105.07,390,"Kirkland",0,0
38,83.442,764,"Kirkland",0,1
45,87.754,523,"Kirkland",1,0
60,66.405,487,"Kirkland",1,0
22,122.35,721,"Bellevue",1,1
20,42.201,651,"Kirkland",1,1
47,39.704,670,"Bellevue",0,1
49,36.585,416,"Bellevue",1,1
34,27.24,608,"Bellevue",0,0
18,60.017,690,"Redmond",1,1
23,79.777,745,"Redmond",0,1
57,65.033,684,"Redmond",1,1
35,29.506,618,"Bellevue",0,1
58,38.595,594,"Redmond",0,0
50,44.572,776,"Kirkland",0,0
46,65.319,532,"Bellevue",1,1
60,16.608,585,"Kirkland",0,1
34,196.52,613,"Bellevue",1,1
20,38.46,654,"Kirkland",1,1
24,43.382,561,"Redmond",0,1
65,55.812,699,"Bellevue",1,0
43,136.004,726,"Redmond",0,1
61,31.822,681,"Bellevue",1,0
31,68.064,722,"Bellevue",0,1
56,76.858,620,"Redmond",1,0
44,36.974,636,"Bellevue",0,0
49,36.473,730,"Redmond",1,1
58,60.218,640,"Bellevue",1,1
64,65.943,720,"Kirkland",0,0
19,38.019,626,"Redmond",0,1
51,69.274,607,"Bellevue",0,0
38,104.819,648,"Kirkland",1,0
36,99.86,609,"Bellevue",0,0
19,106.799,610,"Kirkland",0,1
65,132.334,684,"Bellevue",1,0
22,37.993,500,"Bellevue",0,0
24,50.485,768,"Kirkland",1,0
54,91.697,682,"Redmond",0,1
52,33.72,708,"Kirkland",1,0
52,25.894,653,"Bellevue",1,1
38,57.539,695,"Bellevue",0,0
51,19.894,744,"Bellevue",1,0
47,42.682,575,"Redmond",0,0
19,76.625,720,"Redmond",1,1
32,53.45,583,"Redmond",0,1
51,55.563,656,"Kirkland",0,1
21,29.694,654,"Bellevue",1,0
64,47.537,770,"Kirkland",1,0
42,44.19,505,"Redmond",0,0
26,60.271,672,"Kirkland",0,1
59,111.262,677,"Bellevue",0,1
43,54.201,524,"Bellevue",0,0
29,104.931,462,"Kirkland",1,0
31,40.936,499,"Bellevue",0,0
55,18.712,610,"Kirkland",1,0
32,54.712,631,"Redmond",0,1
45,62.781,617,"Redmond",0,0
50,90.104,670,"Kirkland",1,1
43,38.217,573,"Kirkland",1,0
47,70.478,799,"Kirkland",1,0
53,30.93,727,"Redmond",0,1
61,106.17,583,"Kirkland",0,1
70,43.105,649,"Redmond",0,0
19,78.525,639,"Redmond",1,0
70,109.635,799,"Kirkland",0,1
29,48.931,499,"Bellevue",1,1
32,60.286,762,"Redmond",1,1
23,50.475,481,"Bellevue",0,0
65,42.569,629,"Bellevue",0,1
31,57.204,708,"Bellevue",1,0
20,39.728,610,"Redmond",1,0
39,99.353,630,"Bellevue",1,0
57,26.179,627,"Kirkland",0,1
40,65.583,640,"Redmond",0,1
23,72.143,756,"Kirkland",0,1
21,31.367,685,"Redmond",1,0
28,237.149,554,"Redmond",1,0
45,82.054,799,"Bellevue",0,1
56,42.118,525,"Bellevue",1,1
47,38.616,799,"Redmond",1,1
69,132.414,716,"Redmond",0,1
